"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","h-4","pointer-events-none src","truncate","inline-block","truncate 2"
"https://shopee.co.id/EIGER-PRAVIDE-LS-TEES-i.19260065.17300206500?extraParams=%7B%22display_model_id%22%3A135063022586%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/ea407a18e099c0954f05bcfb492d1a99","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER PRAVIDE LS TEES","224.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","683 terjual"
"https://shopee.co.id/EIGER-X-LOKKEN-LS-SHIRT-i.19260065.41008789771?extraParams=%7B%22display_model_id%22%3A186163719864%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mca5nrksv5gge5","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-LOKKEN LS SHIRT","288.300","-31%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","79 terjual"
"https://shopee.co.id/EIGER-ALLENATORE-1.0-POLO-SHIRT-i.19260065.11886657431?extraParams=%7B%22display_model_id%22%3A170007284679%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/9d29d2008f5895091e46c8b72352dd2f","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ALLENATORE 1.0 POLO SHIRT","284.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","916 terjual"
"https://shopee.co.id/EIGER-X-PLAIN-T-SHIRT-i.19260065.9115802579?extraParams=%7B%22display_model_id%22%3A63712498616%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wg-mmb8j2ue4cugae","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X PLAIN T-SHIRT","224.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","1RB+ terjual"
"https://shopee.co.id/EIGER-COASTICO-SLEEVELESS-TEE-i.19260065.29916809377?extraParams=%7B%22display_model_id%22%3A236989339273%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasg-m2aiyoxana8a2f","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER COASTICO SLEEVELESS TEE","194.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","44 terjual"
"https://shopee.co.id/EIGER-ROCK-FACE-RANGER-SWEATER-i.19260065.49554963429?extraParams=%7B%22display_model_id%22%3A282347776137%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mjp9bmefer5t1b","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ROCK FACE RANGER SWEATER","424.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","77 terjual"
"https://shopee.co.id/EIGER-MISSION-SS-SHIRT-i.19260065.15709323038?extraParams=%7B%22display_model_id%22%3A132648105682%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/4ad9b9bb3a5bb83d352afcf9227f247c","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MISSION SS SHIRT","290.200","-21%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","204 terjual"
"https://shopee.co.id/EIGER-GOTLANDER-2IN1-MULTI-JACKET-i.19260065.17435656427?extraParams=%7B%22display_model_id%22%3A325298652860%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mi9prex1296w72","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER GOTLANDER 2IN1 MULTI JACKET","1.024.000","-7%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","2RB+ terjual"
"https://shopee.co.id/EIGER-X-PAGSUSI-TEES-i.19260065.18209103582?extraParams=%7B%22display_model_id%22%3A282417931585%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-ml4d2hfz2juv05","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-PAGSUSI TEES","204.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","1RB+ terjual"
"https://shopee.co.id/EIGER-ATACAMA-SS-ACTIVE-TEES-i.19260065.22983759236?extraParams=%7B%22display_model_id%22%3A98805252752%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r992-lmzxa4sowmtr84","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ATACAMA SS ACTIVE TEES","210.200","-22%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","490 terjual"
"https://shopee.co.id/EIGER-FLOBAMORA-EXP-SS-SHIRT-i.19260065.28460446168?extraParams=%7B%22display_model_id%22%3A207786728393%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98x-lzufx8r6h3wo94","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER FLOBAMORA EXP SS SHIRT","242.200","-22%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","239 terjual"
"https://shopee.co.id/EIGER-BENTAYAN-FLANNEL-SHIRT-i.19260065.24869723061?extraParams=%7B%22display_model_id%22%3A240503054820%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98u-lt1tuf1zyzy122","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER BENTAYAN FLANNEL SHIRT","302.300","-31%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","608 terjual"
"https://shopee.co.id/EIGER-SPARK-2.0-JACKET-i.19260065.41927938871?extraParams=%7B%22display_model_id%22%3A282326926316%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mjdtknl5b8cj0d","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER SPARK 2.0 JACKET","484.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","119 terjual"
"https://shopee.co.id/EIGER-SAFAR-TEES-i.19260065.24664254115?extraParams=%7B%22display_model_id%22%3A214921876291%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98s-lrxvs2ocntkped","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER SAFAR TEES","204.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","152 terjual"
"https://shopee.co.id/EIGER-BARRINGTON-POLO-i.19260065.48356136035?extraParams=%7B%22display_model_id%22%3A259166853780%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-mkm458pd8idc4c","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER BARRINGTON POLO","274.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","124 terjual"
"https://shopee.co.id/EIGER-MENS-VANASEEKER-2.0-LS-SHIRT-i.19260065.17882912269?extraParams=%7B%22display_model_id%22%3A211899753591%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mdfo2c08carw12","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MENS VANASEEKER 2.0 LS SHIRT","374.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","697 terjual"
"https://shopee.co.id/EIGER-ACT-AIRY-LIGHT-SIGNATURE-MEN'S-SS-T-SHIRT-i.19260065.56558273313?extraParams=%7B%22display_model_id%22%3A287509338325%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wn-mnxx970da0w100","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ACT AIRY LIGHT SIGNATURE MEN'S SS T-SHIRT","324.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","5 terjual"
"https://shopee.co.id/EIGER-ACT-AIRYLIGHT-MEN-T-SHIRT-i.19260065.42500948599?extraParams=%7B%22display_model_id%22%3A224237861807%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9yahkmgps1c7d","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ACT AIRYLIGHT MEN T-SHIRT","294.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","63 terjual"
"https://shopee.co.id/EIGER-INLANDER-BALD-JACKET-i.19260065.10355868712?extraParams=%7B%22display_model_id%22%3A120994080731%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/591fb8d05d92fb4b3f27f3620a87d5c2","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER INLANDER BALD JACKET","534.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","1RB+ terjual"
"https://shopee.co.id/EIGER-WOMEN-PIER-SS-TSHIRT-i.19260065.28590499348?extraParams=%7B%22display_model_id%22%3A196226859430%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-81zth-mdwnphkul4hvc5","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WOMEN PIER SS TSHIRT","118.300","-30%","","Pilih Lokal","4.9","18 terjual"
"https://shopee.co.id/EIGER-WS-FUDDLE-SWEATER-i.19260065.21992281445?extraParams=%7B%22display_model_id%22%3A204531499200%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkt9xhmfihrm4e","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS FUDDLE SWEATER","144.400","-50%","","Pilih Lokal","4.9","193 terjual"
"https://shopee.co.id/EIGER-X-CORDOBA-JACKET-i.19260065.8715797357?extraParams=%7B%22display_model_id%22%3A53712460601%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk0-maw886xa5w9eb8","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-CORDOBA JACKET","574.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","735 terjual"
"https://shopee.co.id/EIGER-OBSIDIAN-MULTIPOCKET-LS-SHIRT-i.19260065.53155005529?extraParams=%7B%22display_model_id%22%3A420461330363%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mjqpd8lstszl74","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER OBSIDIAN MULTIPOCKET LS SHIRT","444.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","63 terjual"
"https://shopee.co.id/EIGER-X-SPEEDING-STREET-VEST-i.19260065.3030453631?extraParams=%7B%22display_model_id%22%3A34706892512%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/2f65b0f77a8615fef595042444f63143","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-SPEEDING STREET VEST","654.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","1RB+ terjual"
"https://shopee.co.id/EIGER-X-ACHILLES-TEES-i.19260065.28571194990?extraParams=%7B%22display_model_id%22%3A237174464645%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasc-m3zuwx21pdpfff","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X - ACHILLES TEES","244.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","33 terjual"
"https://shopee.co.id/EIGER-TRAIL-COMMANDER-T-SHIRT-i.19260065.49254644044?extraParams=%7B%22display_model_id%22%3A315431686744%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mjgf9tgonb4175","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER TRAIL COMMANDER T-SHIRT","194.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","73 terjual"
"https://shopee.co.id/EIGER-ESSENZA-LS-TEES-i.19260065.18076970871?extraParams=%7B%22display_model_id%22%3A49285046048%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134201-7qukw-leqss44dz52q9d","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ESSENZA LS TEES","244.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","708 terjual"
"https://shopee.co.id/EIGER-X-FAST-SHORTS-i.19260065.40657283091?extraParams=%7B%22display_model_id%22%3A265617206938%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mbrmybyvsv5ya5","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-FAST SHORTS","244.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","78 terjual"
"https://shopee.co.id/EIGER-MENS-COMBAT-TACTICAL-SOFTSHELL-JACKET-i.19260065.40456786020?extraParams=%7B%22display_model_id%22%3A168975734729%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mbn98ig2n0bb6e","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MENS COMBAT TACTICAL SOFTSHELL JACKET","1.124.000","-6%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","312 terjual"
"https://shopee.co.id/EIGER-X-RETRO-RINJANI-T-SHIRT-i.19260065.16571717321?extraParams=%7B%22display_model_id%22%3A180395032369%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/711dac239fa2dfd538718b875e1c3a9e","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-RETRO RINJANI T-SHIRT","194.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","982 terjual"
"https://shopee.co.id/EIGER-RIVULET-LS-TEES-i.19260065.14246495591?extraParams=%7B%22display_model_id%22%3A38298900825%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/ef48aa94ef5ebd8e3483ce1adf62688d","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER RIVULET LS TEES","204.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","920 terjual"
"https://shopee.co.id/EIGER-WS-KAUWELA-PRINTED-SHIRT-i.19260065.29067612052?extraParams=%7B%22display_model_id%22%3A257028509040%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rash-m2ktpeyz1iyn2a","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS KAUWELA PRINTED SHIRT","149.500","-50%","","Pilih Lokal","5.0","76 terjual"
"https://shopee.co.id/EIGER-MENS-X-CONQUEST-SS-SHIRT-i.19260065.29252398940?extraParams=%7B%22display_model_id%22%3A148663302932%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98x-lwds80j40gj0b3","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MENS X-CONQUEST SS SHIRT","464.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","192 terjual"
"https://shopee.co.id/EIGER-BIZKORA-ACTIVE-TEES-i.19260065.25563685016?extraParams=%7B%22display_model_id%22%3A232521016332%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98x-lrsflv6d9k25d7","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER BIZKORA ACTIVE TEES","204.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","430 terjual"
"https://shopee.co.id/EIGER-MEN'S-HARAU-HALF-ZIP-WARMER-SWEATER-i.19260065.22735707659?extraParams=%7B%22display_model_id%22%3A231366972945%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasj-m64tt3cpzchyd6","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MEN'S HARAU HALF ZIP WARMER SWEATER","414.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","584 terjual"
"https://shopee.co.id/EIGER-WOMEN-ANOTHER-DAY-SS-TEES-i.19260065.46757118485?extraParams=%7B%22display_model_id%22%3A430633871792%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wn-mlq25cwh9lvn0f","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WOMEN ANOTHER DAY SS TEES","174.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","35 terjual"
"https://shopee.co.id/EIGER-SPYROS-HYBRID-JACKET-i.19260065.48304980342?extraParams=%7B%22display_model_id%22%3A292348145768%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mjpau6vqi6ma70","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER SPYROS HYBRID JACKET","514.000","-5%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","25 terjual"
"https://shopee.co.id/EIGER-TERRAIN-T-SHIRT-i.19260065.44701886264?extraParams=%7B%22display_model_id%22%3A315179636943%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mhbe7nklt91m4e","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER TERRAIN T-SHIRT","204.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","399 terjual"
"https://shopee.co.id/EIGER-X-HUDSON-VEST-WARM-i.19260065.25474122064?extraParams=%7B%22display_model_id%22%3A29473083753%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98y-lu4lsazkn0t2f3","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-HUDSON VEST WARM","484.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","200 terjual"
